min_distance_depot,average_distance_depot,max_distance_depot,min_distance_nondepot,average_distance_nondepot,max_distance_nondepot,min_demand,average_demand,max_demand,num_customers,vehicle_capacity,best_objective_value,computational_time
37,445.9194313,908,6,522.753735,1325,30,64.92417062,100,211,400,102643,12.5807898
29,505.4415584,947,3,511.1060041,1253,30,63.22510823,100,231,300,125643,17.84277439
44,435.4031621,975,4,517.1318778,1393,30,63.91699605,100,253,300,134897,15.18429875
22,633.6666667,1239,4,526.5704716,1336,30,64.26190476,100,210,300,126734,12.29297614
95,621.9178744,1074,2,507.8304958,1343,30,67.39130435,100,207,400,116264,12.55080748
67,507.9153226,1009,1,519.7176766,1346,30,63.56048387,100,248,400,125956,14.27281833
10,477.4514925,958,4,527.7452904,1300,30,65.25,100,268,300,146061,15.89189029
40,580.6727273,1130,2,528.634122,1302,30,63.53181818,100,220,300,128813,14.80351901
102,414.8719212,784,4,524.5117788,1349,30,63.32512315,100,203,500,95513,14.93546176
82,440.9434629,888,2,501.6673433,1356,30,65.79858657,100,283,300,146274,20.38631773
41,433.8611111,891,1,505.5733885,1272,30,64.50694444,100,288,300,143799,18.10260582
24,437.2037915,888,4,511.8515911,1317,30,66.44549763,100,211,500,98919,13.24141288
41,478.7189781,979,3,521.3967808,1328,30,66.54014599,100,274,300,152810,16.07378817
45,516.8909091,1065,7,529.0454961,1318,30,66.01818182,100,220,300,120823,13.11948156
10,433.1287129,939,5,533.7138072,1351,30,66.16336634,100,202,500,95507,11.43642712
4,595.1603774,1127,9,532.1027452,1281,30,63.20754717,100,212,300,125866,12.54580736
87,654.1626984,1186,7,516.9142794,1325,30,64.68253968,100,252,400,142946,14.30478311
40,398.4215686,701,3,536.043514,1336,30,65.34803922,100,204,300,105343,12.26295161
41,525.0173913,944,6,530.6268084,1352,30,67.95217391,100,230,400,124930,14.11788797
49,479.4666667,952,5,523.4823919,1344,30,66.27916667,99,240,300,129004,16.68343639
47,388.7511521,771,4,505.9816948,1330,30,64.39170507,100,217,300,101567,16.00083041
48,527.4912892,1043,1,514.0248045,1350,30,65.46689895,100,287,400,151958,22.20825124
13,548.7911647,1147,4,499.0379583,1351,30,66.06425703,100,249,400,128354,15.60605669
34,514.0852713,1009,1,509.9137333,1310,30,64.90697674,100,258,400,136334,15.17630267
38,590.9468085,1170,2,522.904167,1358,30,63.9964539,100,282,500,149925,16.29865861
28,486.0666667,946,5,529.0932048,1358,30,65.01403509,100,285,500,143161,16.04380727
43,407.3790323,772,2,523.773312,1307,30,62.78629032,99,248,300,124822,14.03193736
29,527.5840708,1014,7,511.6512881,1368,30,64.75221239,100,226,500,112032,13.01555991
17,528.2295082,996,5,519.1419753,1333,30,65.78278689,100,244,500,122095,13.70914841
13,443.4329004,904,5,535.4197628,1369,30,63.88744589,100,231,400,115796,13.52525091
28,498.3594306,1018,4,524.8288765,1343,30,63.70106762,100,281,500,139259,15.71499157
37,362.1074766,702,3,492.1998596,1303,30,63.11682243,100,214,400,97363,12.79866505
31,429.3023256,918,7,533.9124973,1347,30,65.86976744,100,215,300,111664,12.81865191
53,385.6214286,700,2,518.1294931,1336,30,64.41785714,100,280,500,130146,15.86290884
44,488.7876106,906,2,521.339823,1241,30,62.92477876,100,226,400,114748,13.22442126
31,481.218638,970,2,515.4535468,1298,30,64.83154122,100,279,300,153767,16.21171093
74,564.6497696,1099,3,482.7147124,1294,30,64.56682028,100,217,400,112118,13.70315003
38,545.563786,978,4,539.8352889,1329,30,67.28395062,100,243,300,144967,14.44272304
32,602.1577181,1165,2,509.2969064,1315,30,62.97651007,100,298,400,161294,17.42301702
47,501.7477064,1001,4,520.7019828,1266,30,64.18807339,100,218,500,101184,12.70671844
42,591.7488372,1177,3,535.7510541,1365,30,66.05581395,100,215,300,132426,12.51284862
43,465.7409091,918,4,519.8855542,1304,30,62.64545455,100,220,300,116693,12.50185776
19,414.5821429,811,5,534.0463646,1352,30,67.46071429,100,280,300,144946,16.04378486
17,396.5535055,771,3,523.269646,1325,30,63.94833948,100,271,500,123198,15.12333655
14,526.2489083,1075,4,516.2997012,1272,30,65.13537118,100,229,400,116586,13.22240043
47,572.657277,1146,3,516.6251661,1309,30,65.15023474,100,213,500,108755,12.56380081
56,528.2845188,1033,5,513.8553848,1337,32,65.9832636,100,239,400,123416,14.06394029
32,596.3297491,1196,5,511.3316573,1312,30,65.53405018,100,279,500,147292,17.18315148
29,421.5784314,847,5,517.8543417,1331,30,64.18137255,100,204,300,101169,11.9881506
27,717.428,1272,2,515.7076948,1324,30,65.964,99,250,500,139292,14.06296158
42,457.8009709,892,3,515.1517405,1289,30,60.9368932,100,206,300,102570,12.21200109
19,517.9669421,1044,3,538.1085011,1283,30,62.92975207,100,242,400,127129,14.27981472
56,545.7007299,1096,4,519.3048849,1309,30,63.63868613,100,274,300,153145,16.01782012
25,522.6,1050,3,519.0635502,1333,30,62.908,100,250,500,128992,14.57864761
51,444.9353448,887,5,523.8172115,1295,30,63.46551724,100,232,500,112320,13.3203671
32,484.761745,989,1,532.7314984,1344,30,65.18791946,100,298,400,155436,24.18911767
55,498.8377358,1048,7,527.5257576,1361,30,63.56603774,100,265,400,138235,16.03978682
42,389.5820313,785,6,511.1308211,1305,30,64.84375,100,256,500,118211,14.32978845
27,395.5805085,845,4,515.4478904,1366,30,64.58474576,99,236,400,110874,13.57222223
51,510.6490566,1077,3,529.8885077,1399,30,66.75849057,100,265,300,150253,15.75896716
28,616.3286219,1214,4,543.605368,1380,30,65.39222615,100,283,300,178382,16.14774466
44,504.8912281,1077,3,508.9119348,1370,30,65.22807018,100,285,400,147404,16.48757172
67,541.490566,1106,1,520.5026301,1338,30,65.81886792,100,265,300,154228,15.37420964
46,396.1605839,738,3,528.2404749,1367,30,61.62773723,100,274,500,130632,15.37816525
71,404.4758065,772,6,535.0610226,1372,30,64.47983871,100,248,500,122941,14.3787396
28,653.7427184,1189,3,524.7418897,1333,30,65.86893204,100,206,400,119366,12.094069
54,446.7348837,941,8,526.2472071,1316,30,67.65581395,100,215,500,100711,12.32293606
48,486.252669,1016,3,524.5083122,1315,30,63.64412811,100,281,500,142468,16.02781534
48,613.7675439,1188,2,533.6308061,1317,30,64.29385965,100,228,300,140981,14.00097609
45,536.0685484,1069,2,542.4796918,1333,31,63.54435484,100,248,300,142850,14.78052998
68,601.8391304,1130,6,518.0596165,1341,30,61.99130435,100,230,500,116367,13.23743057
26,650.258216,1156,4,504.7193728,1285,30,62.00469484,100,213,300,125651,12.73146319
53,530.0072464,1054,4,528.3952042,1325,30,63.26449275,100,276,500,142457,15.93986201
4,534.7070707,1126,4,527.8152016,1342,30,63.65656566,100,297,400,162334,17.39003348
27,402.1834862,853,5,524.8311842,1332,30,63.86697248,100,218,500,103143,12.62678313
45,520.9090909,999,2,533.6791831,1319,30,65.42687747,100,253,500,126680,14.29178953
39,480.4100418,970,3,524.2821631,1314,30,63.34309623,100,239,400,123869,14.01398993
41,411.4204082,805,4,512.9875878,1256,30,63.6122449,100,245,400,117309,14.00797439
30,489.5622776,993,1,525.1736401,1328,30,63.52313167,99,281,500,140742,15.96585274
34,443.7081851,947,3,525.1254194,1376,30,65.12099644,100,281,300,149592,15.74399805
19,698.2993197,1281,2,531.7413805,1333,30,66.00680272,100,294,300,192600,16.96427727
24,472.5816327,989,4,507.1194539,1359,30,64.44217687,100,294,300,158344,17.0372169
30,751.0266667,1358,4,517.7755556,1353,30,62.66666667,100,225,400,134508,13.43829918
60,726.6057348,1334,1,523.8303551,1338,30,65.20430108,100,279,400,169452,16.35362887
38,608.0905923,1154,2,525.7664774,1336,30,63.80836237,100,287,400,162856,16.7374289
48,600.3187919,1122,3,528.3602468,1367,30,64.64765101,100,298,500,161062,17.2111156
26,536.4637681,1039,1,504.8935791,1335,30,63.88405797,100,207,400,105947,12.11503673
67,613.4291188,1032,7,490.1791335,1316,30,63.88888889,100,261,400,139116,15.14831924
19,400.4840989,773,2,506.3043631,1330,30,63.68551237,100,283,400,137993,16.25667953
30,380.5598291,754,5,522.9618136,1355,30,66.25213675,100,234,400,113160,14.05594659
7,523.0504202,1092,4,510.3699606,1265,30,63.3907563,100,238,300,131600,13.70214915
58,503.7729469,937,6,507.3119929,1259,30,64.15942029,100,207,500,98263,12.36898398
17,507.6035714,1058,5,521.8626472,1311,30,66.23928571,100,280,400,147250,15.62304664
27,462.5582329,917,3,511.7711815,1342,30,66.56626506,100,249,400,125338,14.18588948
20,470.8596491,998,3,522.3860143,1357,30,65.41754386,100,285,300,159860,16.47056127
43,585.952381,1130,6,526.5018455,1300,30,67.08571429,100,210,400,112356,12.39987254
23,643.3657718,1277,7,520.0214449,1343,30,66.09395973,100,298,300,185630,17.63089609
34,417.5271967,828,4,524.8701874,1320,30,64.9958159,100,239,400,116468,13.70814633
30,579.0541516,1181,3,513.8908858,1309,30,65.0433213,100,277,400,149918,15.77595687
45,480.8583691,1007,3,517.5953086,1347,30,64.15021459,100,233,400,117299,13.17844748
51,544.6827309,1006,1,508.2866628,1338,30,67.80321285,100,249,500,126493,14.0779109
10,557.8301158,1107,3,521.8264344,1291,30,67.05019305,100,259,300,154252,15.20426583
28,686.3162055,1274,7,522.6181065,1362,30,67.62055336,100,253,500,141880,14.74155259
25,415.402439,890,3,532.1255351,1347,30,67.37398374,100,246,500,119026,14.84647226
23,544.9959677,1072,4,536.6591028,1318,30,65.08467742,100,248,300,148530,14.42972898
45,591.2943262,1135,4,511.3896419,1325,30,63.89007092,100,282,500,147006,16.55053425
65,400.8543689,833,6,515.9053753,1376,30,64.28640777,100,206,300,98739,11.8682189
46,632.5912162,1142,1,515.1963124,1378,30,64.24662162,100,296,400,169515,17.29608822
42,476.5426357,972,2,507.4564594,1292,30,64.74031008,100,258,400,129519,14.9334209
56,642.4672897,1224,3,506.4194638,1357,30,66.94392523,100,214,300,133936,12.52582169
58,461.4264706,996,3,514.9593011,1375,30,65.13602941,100,272,400,136949,15.60903525
11,658.4189723,1187,3,516.7254219,1308,30,63.97628458,100,253,300,161885,14.79851651
30,490,1003,3,525.7953571,1292,30,66.10666667,100,225,500,109410,12.51682806
50,480.504065,950,4,532.8311266,1359,30,64.06504065,100,246,500,121111,14.00897312
39,410.3432203,819,3,526.0576632,1340,30,66.33898305,100,236,400,113529,13.20742941
47,418.6140351,800,4,526.4435428,1338,30,64.01754386,100,228,400,107679,12.96259069
33,586.9055794,1081,2,531.3106778,1326,30,64.44206009,100,233,300,137893,13.59119272
44,443.6046512,974,4,510.5859596,1388,30,63.88372093,100,215,300,111026,12.74869466
44,452.6678571,872,2,524.0039683,1338,30,64.96785714,100,280,300,149851,16.25868034
20,461.4411765,911,2,539.2875012,1330,30,64.10294118,99,204,500,101573,11.71628618
27,398.942446,788,2,524.0043633,1315,30,64.35611511,100,278,300,137477,15.75299001
47,585.6962617,1090,4,528.9027686,1367,30,63.90186916,100,214,300,126731,12.54882765
67,558.6398467,1093,4,519.0691424,1312,30,62.77777778,100,261,500,133133,14.91445231
70,454.8033473,877,5,530.5333146,1315,30,64.9707113,100,239,500,119037,13.60720396
40,413.5860465,795,1,519.1977831,1317,30,62.9255814,100,215,500,100901,12.23898697
37,511.4301471,936,3,537.7203712,1327,30,66.6875,100,272,300,154595,15.50911069
16,456.1317568,928,3,510.2979386,1330,30,65.38175676,100,296,400,147821,16.90331268
42,554.233945,1041,3,516.4606604,1358,30,63.12844037,100,218,400,112917,13.44227695
42,388.3306452,748,3,519.5445018,1356,30,66.375,100,248,300,122798,14.97543597
15,620.8346774,1099,2,532.1708894,1307,30,67.19758065,100,248,300,156810,14.57267046
56,598.1276596,1185,3,535.4363595,1341,30,66.4751773,100,282,300,174574,16.62647009
16,470.6862745,950,4,528.9592389,1319,30,64.42647059,100,204,500,99172,11.97313523
9,412.836,815,1,509.3668434,1321,30,65.66,100,250,400,116503,14.07992959
33,498.162037,1073,6,521.7520241,1299,30,65.08796296,100,216,500,108530,12.92359352
24,460.8201754,906,2,522.9163382,1308,30,65.46929825,100,228,300,122301,13.42028832
52,444.6395349,899,4,528.5195608,1323,30,67.27906977,100,258,300,136641,14.96142721
7,558.3714286,1121,2,528.078341,1311,30,63.4,100,280,400,149472,16.29666114
78,665.9460784,1258,7,511.952719,1293,30,66.40196078,100,204,400,114614,12.43685222
5,563.9073171,1089,3,524.7416547,1340,30,68.02926829,100,205,400,109829,12.2979517
32,476.7118644,998,5,508.8840309,1346,30,66.30508475,100,295,400,148310,17.55496049
35,396.5111111,786,1,524.7311111,1362,30,68.32,100,225,400,106393,13.20043516
57,459.0168776,881,4,535.0095831,1345,30,65.36708861,100,237,400,119431,14.00796914
25,444.3168724,843,4,528.7741047,1331,30,65.09053498,100,243,500,113953,13.87205029
31,617.1115538,1149,3,540.9541355,1323,30,63.5936255,100,251,300,155398,14.75554323
49,486.6164384,986,3,512.6582883,1255,30,65.26027397,100,219,500,103718,13.02753353
21,547.6715686,1152,2,512.0287839,1315,30,64.62254902,100,204,300,112912,12.24398565
23,470.2736842,960,4,523.0251544,1383,30,65.65614035,100,285,400,146000,16.32966256
7,583.7764228,1068,3,508.7829766,1278,30,63.62601626,100,246,300,140674,14.59104204
9,624.9539171,1137,2,528.6631678,1311,30,65.34101382,100,217,300,133737,13.06366301
54,414.440367,814,8,518.1976071,1301,30,64.53669725,100,218,400,104593,12.4798274
23,574.3333333,1030,7,536.3248293,1362,30,65.3196347,99,219,500,110195,12.6727376
40,618.9561753,1174,4,541.8934821,1344,30,64.34262948,100,251,500,134630,14.23382187
73,499.1474654,1065,6,525.316991,1344,30,65.06451613,100,217,300,119000,12.75970578
38,523.7264574,1013,7,515.6271159,1384,30,62.89686099,100,223,400,115368,12.90458488
60,553.5555556,1085,4,513.5140941,1335,30,66.42028986,100,207,500,102539,11.92516589
34,564.0403226,1095,1,508.2510774,1276,30,62.70564516,100,248,500,122292,14.32878637
38,489.5907336,944,4,504.7209302,1319,30,65.38996139,100,259,500,122235,14.98343444
65,523.7761194,1086,5,528.2256716,1324,30,66.35820896,100,201,500,103414,12.03308439
38,643.3460208,1258,1,523.2996203,1361,30,64.34256055,100,289,500,153590,16.48355389
22,474.9515419,1008,5,518.8137305,1306,30,64.20704846,100,227,300,123068,13.60322666
9,390.7173145,749,3,517.4295166,1313,30,67.09540636,100,283,300,143775,16.41457343
23,409.6298932,858,3,517.9375953,1342,30,65.57295374,100,281,400,141663,16.86593342
4,592.1356589,1122,2,534.506289,1374,30,65.31782946,100,258,500,138757,14.88046861
47,486.37751,980,3,535.3972017,1344,30,63.84337349,100,249,500,121262,14.17187881
24,465.2076125,980,3,508.3739427,1357,30,65.02768166,100,289,400,146163,16.3446126
36,471.8632479,968,1,526.7374271,1325,30,63.68803419,100,234,400,116164,13.62421393
51,463.3674242,931,6,522.6526386,1348,30,67.24242424,100,264,300,143708,15.44414973
33,519.061674,1050,1,539.2424467,1350,30,66.65638767,100,227,400,120639,13.16845298
17,506.5458937,1079,3,535.2854932,1361,30,65.22705314,100,207,300,116534,12.76366401
39,475.637931,941,5,538.7184654,1346,30,64.08189655,100,232,400,123672,13.4892869
18,547.7047244,1111,2,530.9957051,1378,30,65.82283465,100,254,500,128870,14.62061882
41,419.8039216,778,1,530.4059693,1283,30,65.55392157,100,204,500,100430,11.85323143
30,521.0280374,1043,6,509.4535562,1276,30,62.90654206,100,214,500,106680,12.18599701
47,389.9632107,728,5,509.8747054,1300,30,63.41471572,100,299,300,150778,17.31107688
12,466.9965035,893,2,529.0757208,1361,30,63.85664336,100,286,300,157484,16.63946676
50,425.6945813,858,6,537.4433985,1392,30,66.40394089,100,203,400,99170,11.35249996
58,518.2589641,1014,1,515.3462311,1389,30,64.64541833,100,251,400,128794,14.47270513
118,751.6943231,1378,4,520.6663602,1321,30,62.25327511,100,229,300,150986,13.59520841
65,619.9236364,1096,4,512.0378235,1306,30,65.48,100,275,300,171471,16.3975997
19,392.8113879,738,2,525.4326894,1346,30,64.83629893,100,281,500,132426,16.02383733
26,543.2280702,1005,4,511.8603904,1321,30,63.65614035,100,285,300,159114,16.9742918
17,411.1890756,781,1,533.3791086,1349,30,64.81512605,100,238,500,112523,13.62518978
88,656.9227941,1257,1,526.9619329,1371,30,63.70220588,100,272,300,175275,15.76995969
30,485.3877551,929,1,526.6001022,1294,30,66.53401361,100,294,300,161623,17.08422899
33,489.3822526,1011,3,523.1507317,1362,30,63.71331058,100,293,500,144700,16.6914556
68,599.0422535,1169,4,516.2587468,1325,30,66.1443662,100,284,300,172287,16.98026872
21,622.3542601,1201,2,521.727427,1330,30,66.73991031,100,223,300,137600,12.8276484
42,580.2348178,1217,3,522.4136138,1321,30,64.98380567,100,247,400,135133,14.49069309
86,460.8769231,912,5,535.2452628,1297,30,62.61153846,100,260,400,135173,14.78950405
8,540.3240741,1014,3,522.6556417,1293,30,65.9212963,100,216,500,106712,12.38689971
6,447.6653992,948,2,519.8394625,1308,30,68.60456274,100,263,400,133122,14.84549189
8,563.4054054,1078,4,506.0805423,1328,30,65.04247104,100,259,500,129719,14.79751945
83,431.4644351,809,3,521.727928,1306,30,63.64016736,100,239,500,113445,14.02094603
78,470.5347826,973,5,513.2208848,1313,30,65.54347826,100,230,300,124093,13.13849115
51,671.6950673,1156,5,517.2869955,1290,30,62.73991031,100,223,500,118903,13.03355098
25,571.492126,1064,4,509.6529831,1306,30,65.25984252,100,254,300,146652,14.96542573
1,471.0886525,973,5,516.1790969,1345,30,64.92198582,100,282,400,144111,16.12677836
37,580.0136986,1119,5,535.9599933,1314,30,64.59817352,100,219,300,128423,12.96458888
21,391.5023474,708,3,515.8491452,1356,30,63.64788732,100,213,500,95912,12.53679347
15,419.0460251,879,2,507.8250062,1297,30,65.39748954,100,239,400,114314,13.88006735
48,382.808,718,7,508.8379116,1309,30,63.08,100,250,500,111424,14.13392067
21,412.8715953,818,1,522.7625851,1288,30,62.59533074,100,257,300,130674,15.0723424
33,566.1466165,1090,5,552.0243155,1339,30,63.46992481,100,266,500,141640,16.10976934
48,414.7789855,847,3,495.4753623,1316,30,65.5615942,100,276,400,130514,15.93786359
68,448.1531915,913,4,508.1450809,1278,30,66.05957447,100,235,400,115355,13.70214915
48,390.5849802,787,4,508.2380011,1279,30,62.90513834,100,253,300,124757,14.87347698
44,464.3084746,902,4,536.8541912,1295,30,66.51186441,100,295,400,157637,17.0702188
34,439.8511628,906,3,505.6498587,1332,30,63.84186047,100,215,400,103372,12.47884941
47,423.3283582,866,2,517.4638046,1340,30,65.32462687,100,268,300,140723,15.61605096
44,623.6883721,1204,1,513.1458813,1334,30,62.76744186,100,215,500,108816,12.66973829
56,578.776699,1119,2,525.1284869,1290,30,64.72815534,100,206,300,118304,12.19501162
44,396.9254386,776,3,516.4548651,1365,30,65,100,228,400,101607,13.18144464
25,420.9022222,835,2,524.2638889,1269,30,64.04888889,100,225,400,108004,13.71915936
61,619.9641256,1157,4,522.8899527,1361,30,62.67713004,100,223,400,124122,13.23641157
34,580.8551724,1064,6,528.9918625,1332,30,65.25172414,100,290,300,171823,16.61245894
52,496.0036496,989,5,511.9187455,1275,30,66.5620438,100,274,400,141726,15.65602708
27,471.9818182,914,2,524.6979695,1351,30,64.10909091,100,275,500,141643,16.10377145
36,578.1495327,1158,3,520.7291475,1337,30,65.65420561,100,214,300,124058,12.61279297
39,468.3125,884,1,516.3539973,1317,30,65.85416667,100,288,300,158886,16.91230559
66,457.46,958,3,523.219621,1370,30,63.19666667,100,300,300,160775,17.43898821
8,392.6933962,720,5,515.7586962,1295,30,64.1745283,100,212,400,97969,12.0261066
26,576.0413534,1124,2,535.1442474,1355,30,67.32330827,100,266,400,146867,14.97839332
24,585.9379845,1025,4,528.3910053,1259,30,65.40697674,100,258,300,155564,15.09136987
36,549.8544601,1038,3,518.7422269,1277,30,65.31924883,100,213,300,119249,12.93958688
66,553.4057971,1073,3,498.6865532,1297,30,62.06280193,100,207,300,113616,12.0960741
